"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1993"

"counts","White","Black","American Indian","Asian","Total",
"0","66","0","2","0","68",
"1","78","0","0","0","78",
"2","82","0","3","0","85",
"3","84","0","1","0","85",
"4","85","0","2","0","87",
"5","87","0","0","0","87",
"6","92","0","0","0","92",
"7","104","0","0","0","104",
"8","106","0","0","0","106",
"9","114","0","5","0","119",
"10","119","0","5","0","124",
"11","134","0","1","0","135",
"12","119","0","0","0","119",
"13","138","0","0","0","138",
"14","112","0","0","0","112",
"15","127","0","0","0","127",
"16","102","0","0","0","102",
"17","97","0","2","0","99",
"18 to 20","210","0","13","0","223",
"21 to 24","223","0","6","0","229",
"25 & over","4238","0","26","4","4268",
"Total","6517","0","66","4","6587",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
