"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1999"

"counts","White","Black","American Indian","Asian","Total",
"0","62","0","1","0","63",
"1","73","0","0","0","73",
"2","71","0","0","0","71",
"3","78","0","0","0","78",
"4","74","0","0","0","74",
"5","81","0","1","0","82",
"6","84","0","4","0","88",
"7","99","0","0","0","99",
"8","92","0","3","0","95",
"9","100","0","3","0","103",
"10","105","0","2","0","107",
"11","100","0","0","0","100",
"12","98","0","0","0","98",
"13","90","0","1","0","91",
"14","119","0","4","0","123",
"15","105","0","1","1","107",
"16","117","0","0","0","117",
"17","139","0","0","0","139",
"18 to 20","207","0","0","0","207",
"21 to 24","188","0","0","0","188",
"25 & over","4835","0","20","0","4855",
"Total","6917","0","40","1","6958",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
