"Easy Access to Juvenile Populations"
"Table:    Campbell County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2000"

"counts","White","Black","American Indian","Asian","Total",
"0","472","2","7","3","484",
"1","500","3","8","4","515",
"2","525","4","4","2","535",
"3","462","4","6","0","472",
"4","491","5","6","0","502",
"5","503","2","6","1","512",
"6","538","5","7","1","551",
"7","517","7","9","2","535",
"8","546","5","6","2","559",
"9","586","5","10","6","607",
"10","563","2","7","3","575",
"11","579","1","7","2","589",
"12","620","1","9","6","636",
"13","635","2","10","2","649",
"14","659","3","10","2","674",
"15","733","0","8","4","745",
"16","695","2","10","3","710",
"17","656","2","11","4","673",
"18 to 20","1466","3","20","2","1491",
"21 to 24","1695","4","25","12","1736",
"25 & over","19917","34","192","86","20229",
"Total","33358","96","378","147","33979",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
