"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2005"

"counts","White","Black","American Indian","Asian","Total",
"0","133","2","2","0","137",
"1","128","2","3","2","135",
"2","146","4","0","1","151",
"3","164","2","2","0","168",
"4","117","1","1","0","119",
"5","130","0","2","0","132",
"6","133","1","3","2","139",
"7","144","1","3","1","149",
"8","124","2","1","0","127",
"9","126","1","3","0","130",
"10","142","1","0","0","143",
"11","176","1","2","0","179",
"12","138","1","6","1","146",
"13","187","2","2","1","192",
"14","183","1","4","2","190",
"15","179","2","2","0","183",
"16","156","1","2","0","159",
"17","177","1","5","1","184",
"18 to 20","610","6","7","3","626",
"21 to 24","565","8","8","4","585",
"25 & over","8374","31","59","22","8486",
"Total","12232","71","117","40","12460",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
