"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1993"

"counts","White","Black","American Indian","Asian","Total",
"0","143","0","0","0","143",
"1","142","0","2","0","144",
"2","162","0","0","0","162",
"3","157","0","0","0","157",
"4","151","0","3","0","154",
"5","147","0","5","2","154",
"6","165","0","0","0","165",
"7","177","0","0","0","177",
"8","181","0","0","0","181",
"9","204","0","0","0","204",
"10","196","0","3","1","200",
"11","190","0","1","0","191",
"12","214","0","2","0","216",
"13","205","0","0","0","205",
"14","203","0","0","1","204",
"15","186","0","3","0","189",
"16","202","0","0","0","202",
"17","195","0","3","2","200",
"18 to 20","346","0","6","0","352",
"21 to 24","374","0","0","0","374",
"25 & over","6756","0","31","9","6796",
"Total","10696","0","59","15","10770",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
