"Easy Access to Juvenile Populations"
"Table:    Sublette County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2014"

"counts","White","Black","American Indian","Asian","Total",
"0","118","2","2","2","124",
"1","143","2","0","1","146",
"2","142","1","0","0","143",
"3","138","2","0","0","140",
"4","114","2","0","0","116",
"5","137","4","1","1","143",
"6","153","1","1","0","155",
"7","128","1","3","1","133",
"8","119","0","1","1","121",
"9","117","2","1","1","121",
"10","133","1","3","2","139",
"11","134","0","1","0","135",
"12","129","2","2","13","146",
"13","110","1","2","16","129",
"14","137","2","2","3","144",
"15","129","1","1","2","133",
"16","113","2","2","1","118",
"17","134","3","3","0","140",
"18 to 20","281","8","12","3","304",
"21 to 24","364","9","3","5","381",
"25 & over","6677","104","66","61","6908",
"Total","9650","150","106","113","10019",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
