"Easy Access to Juvenile Populations"
"Table:    Niobrara County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1997"

"counts","White","Black","American Indian","Asian","Total",
"0","19","0","0","0","19",
"1","26","0","0","0","26",
"2","23","0","0","0","23",
"3","32","0","0","0","32",
"4","23","0","0","0","23",
"5","29","0","0","0","29",
"6","22","0","0","0","22",
"7","39","0","0","0","39",
"8","30","0","0","0","30",
"9","31","0","0","0","31",
"10","33","0","0","0","33",
"11","38","0","0","0","38",
"12","34","0","0","0","34",
"13","36","0","0","0","36",
"14","40","0","0","0","40",
"15","43","0","0","0","43",
"16","36","0","0","0","36",
"17","43","0","0","0","43",
"18 to 20","79","1","0","0","80",
"21 to 24","71","0","0","0","71",
"25 & over","1749","1","2","0","1752",
"Total","2476","2","2","0","2480",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
