"Easy Access to Juvenile Populations"
"Table:    Carbon County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2011"

"counts","White","Black","American Indian","Asian","Total",
"0","187","4","4","3","198",
"1","205","3","3","1","212",
"2","224","3","1","0","228",
"3","215","3","1","3","222",
"4","220","2","2","3","227",
"5","195","5","1","2","203",
"6","200","3","5","3","211",
"7","206","3","0","1","210",
"8","205","7","2","1","215",
"9","179","3","5","2","189",
"10","199","3","7","2","211",
"11","191","7","3","1","202",
"12","201","2","6","1","210",
"13","188","1","2","1","192",
"14","192","0","4","2","198",
"15","176","0","4","2","182",
"16","180","1","5","2","188",
"17","184","2","7","1","194",
"18 to 20","455","10","12","2","479",
"21 to 24","744","18","18","10","790",
"25 & over","10486","115","163","99","10863",
"Total","15232","195","255","142","15824",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
