"Easy Access to Juvenile Populations"
"Table:    Natrona County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2009"

"counts","White","Black","American Indian","Asian","Total",
"0","1017","17","15","10","1059",
"1","955","32","17","12","1016",
"2","1115","32","18","15","1180",
"3","1029","49","11","9","1098",
"4","983","22","24","27","1056",
"5","938","46","16","10","1010",
"6","1012","25","16","12","1065",
"7","915","22","24","16","977",
"8","915","29","23","3","970",
"9","860","21","11","8","900",
"10","978","21","22","12","1033",
"11","844","31","13","10","898",
"12","894","30","19","6","949",
"13","890","29","25","6","950",
"14","966","19","11","14","1010",
"15","943","16","14","9","982",
"16","960","19","24","8","1011",
"17","1013","14","19","9","1055",
"18 to 20","3028","62","55","32","3177",
"21 to 24","4015","81","98","47","4241",
"25 & over","48084","530","578","409","49601",
"Total","72354","1147","1053","684","75238",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
