"Easy Access to Juvenile Populations"
"Table:    Albany County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2000"

"counts","White","Black","American Indian","Asian","Total",
"0","316","11","5","9","341",
"1","293","8","3","11","315",
"2","305","15","4","5","329",
"3","297","8","4","5","314",
"4","288","10","6","10","314",
"5","308","10","3","3","324",
"6","261","6","8","6","281",
"7","308","9","6","5","328",
"8","285","7","3","3","298",
"9","306","5","5","8","324",
"10","308","8","9","6","331",
"11","279","9","5","7","300",
"12","287","6","7","9","309",
"13","314","7","5","6","332",
"14","316","7","6","3","332",
"15","337","6","6","3","352",
"16","334","3","10","2","349",
"17","363","4","2","4","373",
"18 to 20","4024","67","46","54","4191",
"21 to 24","4648","102","63","103","4916",
"25 & over","16303","148","192","370","17013",
"Total","30480","456","398","632","31966",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
