"Easy Access to Juvenile Populations"
"Table:    Sweetwater County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1990"

"counts","White","Black","American Indian","Asian","Total",
"0","591","5","7","2","605",
"1","599","5","6","8","618",
"2","617","6","9","2","634",
"3","645","9","5","2","661",
"4","668","4","7","2","681",
"5","698","7","5","6","716",
"6","735","9","7","2","753",
"7","814","2","10","6","832",
"8","745","1","4","5","755",
"9","891","2","6","6","905",
"10","869","7","10","1","887",
"11","812","3","4","5","824",
"12","797","3","6","2","808",
"13","791","7","5","3","806",
"14","690","7","7","4","708",
"15","672","5","6","3","686",
"16","676","8","9","7","700",
"17","644","6","4","5","659",
"18 to 20","1526","17","10","11","1564",
"21 to 24","1516","20","12","5","1553",
"25 & over","21965","152","168","152","22437",
"Total","37961","285","307","239","38792",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
