"Easy Access to Juvenile Populations"
"Table:    Laramie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2006"

"counts","White","Black","American Indian","Asian","Total",
"0","1177","88","33","17","1315",
"1","1145","60","26","19","1250",
"2","1114","78","19","30","1241",
"3","1047","51","13","18","1129",
"4","1063","69","36","33","1201",
"5","1064","61","24","18","1167",
"6","1045","62","16","31","1154",
"7","1001","28","15","30","1074",
"8","1031","57","21","23","1132",
"9","1034","45","14","10","1103",
"10","1050","32","28","10","1120",
"11","1100","57","26","11","1194",
"12","1079","45","22","17","1163",
"13","1195","46","13","25","1279",
"14","1082","68","15","20","1185",
"15","1137","52","19","21","1229",
"16","1154","23","18","17","1212",
"17","1099","37","15","17","1168",
"18 to 20","3275","186","59","68","3588",
"21 to 24","4987","335","74","104","5500",
"25 & over","53818","1219","611","767","56415",
"Total","81697","2699","1117","1306","86819",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
