"Easy Access to Juvenile Populations"
"Table:    Sweetwater County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2001"

"counts","White","Black","American Indian","Asian","Total",
"0","474","11","7","5","497",
"1","493","12","10","0","515",
"2","500","9","7","1","517",
"3","473","11","10","4","498",
"4","478","9","6","2","495",
"5","453","7","10","5","475",
"6","460","5","9","3","477",
"7","521","7","15","2","545",
"8","497","9","7","7","520",
"9","570","8","8","2","588",
"10","567","5","10","2","584",
"11","564","7","9","2","582",
"12","570","7","6","1","584",
"13","604","8","10","3","625",
"14","660","7","8","2","677",
"15","680","12","12","1","705",
"16","673","9","7","5","694",
"17","703","8","4","6","721",
"18 to 20","1909","19","19","25","1972",
"21 to 24","1819","18","34","35","1906",
"25 & over","22082","181","260","199","22722",
"Total","35750","369","468","312","36899",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
