"Easy Access to Juvenile Populations"
"Table:    Campbell County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1999"

"counts","White","Black","American Indian","Asian","Total",
"0","453","0","6","3","462",
"1","485","2","9","2","498",
"2","525","3","4","1","533",
"3","455","0","5","1","461",
"4","481","3","5","1","490",
"5","500","0","8","0","508",
"6","529","0","7","1","537",
"7","516","0","9","0","525",
"8","542","0","5","1","548",
"9","596","0","10","9","615",
"10","548","5","12","4","569",
"11","564","0","8","0","572",
"12","620","0","12","10","642",
"13","641","0","12","3","656",
"14","669","0","12","0","681",
"15","704","1","7","8","720",
"16","699","3","11","1","714",
"17","646","1","15","3","665",
"18 to 20","1403","2","15","0","1420",
"21 to 24","1604","4","25","12","1645",
"25 & over","19127","15","179","62","19383",
"Total","32307","39","376","122","32844",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
