"Easy Access to Juvenile Populations"
"Table:    Sweetwater County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2010"

"counts","White","Black","American Indian","Asian","Total",
"0","634","21","14","7","676",
"1","696","20","10","6","732",
"2","702","15","14","5","736",
"3","702","16","14","4","736",
"4","707","15","12","5","739",
"5","657","11","12","8","688",
"6","649","9","11","7","676",
"7","659","13","14","6","692",
"8","628","14","8","6","656",
"9","623","12","8","9","652",
"10","631","10","15","6","662",
"11","607","10","10","5","632",
"12","585","10","10","4","609",
"13","597","11","11","5","624",
"14","549","13","11","8","581",
"15","540","9","8","3","560",
"16","547","9","13","7","576",
"17","531","9","15","11","566",
"18 to 20","1691","36","31","23","1781",
"21 to 24","2332","52","37","39","2460",
"25 & over","26677","303","305","270","27555",
"Total","41944","618","583","444","43589",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
