"Easy Access to Juvenile Populations"
"Table:    Carbon County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2000"

"counts","White","Black","American Indian","Asian","Total",
"0","167","0","3","3","173",
"1","180","1","5","0","186",
"2","165","3","3","1","172",
"3","172","3","4","2","181",
"4","172","3","1","1","177",
"5","179","0","3","1","183",
"6","175","4","5","1","185",
"7","181","0","3","1","185",
"8","191","1","7","1","200",
"9","189","0","3","2","194",
"10","201","2","5","3","211",
"11","193","2","2","1","198",
"12","206","2","0","3","211",
"13","229","1","3","0","233",
"14","241","4","1","2","248",
"15","250","2","2","5","259",
"16","259","2","4","5","270",
"17","271","2","6","4","283",
"18 to 20","562","8","10","4","584",
"21 to 24","718","10","15","6","749",
"25 & over","10199","75","142","84","10500",
"Total","15100","125","227","130","15582",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
