"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1999"

"counts","White","Black","American Indian","Asian","Total",
"0","141","0","2","0","143",
"1","141","3","6","0","150",
"2","141","0","1","0","142",
"3","149","0","1","0","150",
"4","146","0","1","0","147",
"5","124","2","3","0","129",
"6","177","0","9","0","186",
"7","127","0","1","0","128",
"8","183","0","3","0","186",
"9","191","0","2","0","193",
"10","189","4","1","4","198",
"11","172","0","9","0","181",
"12","185","0","4","0","189",
"13","188","0","0","0","188",
"14","191","0","0","0","191",
"15","202","0","6","0","208",
"16","198","0","0","0","198",
"17","187","0","6","0","193",
"18 to 20","655","4","5","6","670",
"21 to 24","499","0","0","3","502",
"25 & over","8181","7","37","5","8230",
"Total","12367","20","97","18","12502",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
