"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1993"

"counts","White","Black","American Indian","Asian","Total",
"0","65","0","1","0","66",
"1","77","0","0","0","77",
"2","70","0","0","0","70",
"3","73","0","0","0","73",
"4","76","0","0","0","76",
"5","77","0","1","0","78",
"6","81","0","3","0","84",
"7","88","0","0","0","88",
"8","90","0","4","0","94",
"9","100","0","1","0","101",
"10","110","0","1","0","111",
"11","112","0","0","0","112",
"12","99","0","0","0","99",
"13","97","0","3","0","100",
"14","104","0","5","0","109",
"15","99","0","2","1","102",
"16","114","0","0","0","114",
"17","102","0","0","0","102",
"18 to 20","198","0","0","0","198",
"21 to 24","192","0","0","0","192",
"25 & over","4299","0","12","0","4311",
"Total","6323","0","33","1","6357",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
