"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1997"

"counts","White","Black","American Indian","Asian","Total",
"0","60","0","1","0","61",
"1","76","0","0","0","76",
"2","71","0","4","0","75",
"3","76","0","2","0","78",
"4","78","0","1","0","79",
"5","70","0","0","0","70",
"6","82","0","0","0","82",
"7","85","0","0","0","85",
"8","79","0","0","0","79",
"9","90","0","5","0","95",
"10","98","0","4","0","102",
"11","122","0","1","0","123",
"12","111","0","0","0","111",
"13","128","0","0","0","128",
"14","115","0","0","0","115",
"15","132","0","0","0","132",
"16","120","0","0","0","120",
"17","125","0","2","0","127",
"18 to 20","254","0","15","0","269",
"21 to 24","227","0","6","0","233",
"25 & over","4458","0","25","2","4485",
"Total","6657","0","66","2","6725",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
