"Easy Access to Juvenile Populations"
"Table:    Sweetwater County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1997"

"counts","White","Black","American Indian","Asian","Total",
"0","529","6","5","1","541",
"1","555","4","5","3","567",
"2","516","9","15","1","541",
"3","522","14","7","1","544",
"4","516","4","5","1","526",
"5","520","6","6","3","535",
"6","595","1","15","2","613",
"7","616","7","15","2","640",
"8","627","3","6","3","639",
"9","642","3","8","4","657",
"10","626","4","10","1","641",
"11","675","5","9","4","693",
"12","733","7","6","3","749",
"13","779","6","9","2","796",
"14","761","9","8","2","780",
"15","755","6","8","2","771",
"16","789","8","8","6","811",
"17","824","4","10","5","843",
"18 to 20","1884","15","16","24","1939",
"21 to 24","1763","21","19","22","1825",
"25 & over","22554","159","187","177","23077",
"Total","37781","301","377","269","38728",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
