"Easy Access to Juvenile Populations"
"Table:    Sheridan County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1996"

"counts","White","Black","American Indian","Asian","Total",
"0","277","0","3","0","280",
"1","252","1","5","3","261",
"2","282","0","2","0","284",
"3","288","0","4","0","292",
"4","269","0","8","3","280",
"5","299","2","9","3","313",
"6","339","0","5","3","347",
"7","356","0","2","0","358",
"8","316","0","9","0","325",
"9","340","0","4","0","344",
"10","383","0","5","1","389",
"11","394","0","4","1","399",
"12","410","5","6","0","421",
"13","414","2","3","0","419",
"14","445","0","13","7","465",
"15","473","1","12","1","487",
"16","459","0","7","4","470",
"17","462","0","5","7","474",
"18 to 20","1021","12","13","0","1046",
"21 to 24","932","0","19","10","961",
"25 & over","17166","14","160","53","17393",
"Total","25577","37","298","96","26008",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
