"Easy Access to Juvenile Populations"
"Table:    Teton County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2003"

"counts","White","Black","American Indian","Asian","Total",
"0","231","2","3","2","238",
"1","188","0","0","1","189",
"2","179","2","2","4","187",
"3","172","2","0","1","175",
"4","150","0","2","2","154",
"5","170","2","2","4","178",
"6","190","2","0","1","193",
"7","172","2","1","1","176",
"8","181","1","1","2","185",
"9","199","1","0","2","202",
"10","192","1","1","2","196",
"11","198","1","1","2","202",
"12","226","1","0","3","230",
"13","228","1","0","1","230",
"14","225","0","1","2","228",
"15","221","0","2","0","223",
"16","234","0","1","1","236",
"17","213","1","1","1","216",
"18 to 20","559","2","3","7","571",
"21 to 24","1138","6","9","14","1167",
"25 & over","13442","35","95","118","13690",
"Total","18708","62","125","171","19066",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
