"Easy Access to Juvenile Populations"
"Table:    Laramie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1993"

"counts","White","Black","American Indian","Asian","Total",
"0","1084","47","16","19","1166",
"1","1058","40","10","21","1129",
"2","1055","34","15","16","1120",
"3","1106","65","9","16","1196",
"4","1031","60","19","16","1126",
"5","1060","62","12","14","1148",
"6","1065","57","15","12","1149",
"7","1119","43","9","18","1189",
"8","1113","40","12","16","1181",
"9","1143","70","13","13","1239",
"10","1198","43","15","25","1281",
"11","1192","44","15","17","1268",
"12","1174","44","19","10","1247",
"13","1205","47","12","16","1280",
"14","1111","34","22","15","1182",
"15","1141","41","6","13","1201",
"16","1096","34","8","11","1149",
"17","1057","33","8","25","1123",
"18 to 20","3064","142","44","42","3292",
"21 to 24","4207","216","46","90","4559",
"25 & over","46239","1157","359","515","48270",
"Total","73518","2353","684","940","77495",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
