"Easy Access to Juvenile Populations"
"Table:    Sublette County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1994"

"counts","White","Black","American Indian","Asian","Total",
"0","64","0","0","0","64",
"1","72","0","3","2","77",
"2","69","0","0","0","69",
"3","74","0","0","0","74",
"4","77","0","0","0","77",
"5","68","0","3","0","71",
"6","72","0","0","0","72",
"7","82","0","0","0","82",
"8","77","0","3","0","80",
"9","82","0","0","0","82",
"10","80","0","6","0","86",
"11","108","0","0","0","108",
"12","93","0","0","0","93",
"13","106","0","0","0","106",
"14","93","0","0","0","93",
"15","91","0","0","0","91",
"16","88","0","0","0","88",
"17","84","0","0","0","84",
"18 to 20","153","0","0","0","153",
"21 to 24","187","0","3","0","190",
"25 & over","3545","2","19","3","3569",
"Total","5365","2","37","5","5409",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
