"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2000"

"counts","White","Black","American Indian","Asian","Total",
"0","141","1","3","1","146",
"1","141","2","3","0","146",
"2","136","2","1","0","139",
"3","148","0","1","0","149",
"4","147","0","1","1","149",
"5","117","0","3","0","120",
"6","174","1","5","0","180",
"7","125","0","2","0","127",
"8","180","0","3","1","184",
"9","179","0","3","0","182",
"10","190","3","0","0","193",
"11","171","2","3","0","176",
"12","179","0","4","4","187",
"13","180","1","3","0","184",
"14","183","0","4","3","190",
"15","205","0","2","0","207",
"16","187","1","1","1","190",
"17","181","1","2","1","185",
"18 to 20","659","5","7","5","676",
"21 to 24","498","0","5","5","508",
"25 & over","8247","16","60","20","8343",
"Total","12368","35","116","42","12561",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
