"Easy Access to Juvenile Populations"
"Table:    Platte County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2002"

"counts","White","Black","American Indian","Asian","Total",
"0","91","0","1","0","92",
"1","91","0","1","0","92",
"2","111","0","0","1","112",
"3","93","1","1","1","96",
"4","89","1","0","0","90",
"5","100","2","0","1","103",
"6","97","0","1","0","98",
"7","110","1","0","1","112",
"8","106","0","0","0","106",
"9","107","2","0","0","109",
"10","135","0","2","1","138",
"11","123","2","1","1","127",
"12","167","1","2","0","170",
"13","139","0","0","0","139",
"14","135","0","1","2","138",
"15","149","2","1","0","152",
"16","151","0","1","0","152",
"17","150","0","3","0","153",
"18 to 20","304","2","4","2","312",
"21 to 24","260","0","4","1","265",
"25 & over","5961","5","32","12","6010",
"Total","8669","19","55","23","8766",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
