"Easy Access to Juvenile Populations"
"Table:    Carbon County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1995"

"counts","White","Black","American Indian","Asian","Total",
"0","177","0","0","1","178",
"1","195","0","7","0","202",
"2","187","3","0","0","190",
"3","188","0","3","0","191",
"4","201","0","0","0","201",
"5","222","1","5","0","228",
"6","215","1","1","0","217",
"7","215","1","0","1","217",
"8","218","5","9","1","233",
"9","228","1","0","3","232",
"10","255","4","5","3","267",
"11","259","3","6","0","268",
"12","281","4","0","3","288",
"13","282","0","0","0","282",
"14","296","0","0","2","298",
"15","295","1","0","6","302",
"16","276","0","0","2","278",
"17","296","0","0","2","298",
"18 to 20","562","5","13","3","583",
"21 to 24","725","5","10","4","744",
"25 & over","10281","60","97","39","10477",
"Total","15854","94","156","70","16174",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
