"Easy Access to Juvenile Populations"
"Table:    Fremont County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1994"

"counts","White","Black","American Indian","Asian","Total",
"0","316","0","142","1","459",
"1","310","5","184","0","499",
"2","337","0","190","3","530",
"3","344","0","208","0","552",
"4","366","0","181","4","551",
"5","366","1","179","2","548",
"6","392","0","168","0","560",
"7","390","0","159","2","551",
"8","411","0","164","1","576",
"9","471","0","191","1","663",
"10","426","2","162","6","596",
"11","468","0","207","1","676",
"12","489","0","171","0","660",
"13","510","4","185","0","699",
"14","520","0","184","0","704",
"15","468","0","153","2","623",
"16","466","3","137","2","608",
"17","455","0","124","0","579",
"18 to 20","972","2","333","2","1309",
"21 to 24","1011","3","463","8","1485",
"25 & over","18353","15","3083","49","21500",
"Total","27841","35","6968","84","34928",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
