"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2006"

"counts","White","Black","American Indian","Asian","Total",
"0","66","0","3","1","70",
"1","73","1","1","1","76",
"2","69","1","2","1","73",
"3","60","2","3","0","65",
"4","65","1","2","0","68",
"5","76","2","2","0","80",
"6","76","0","2","0","78",
"7","69","1","1","1","72",
"8","71","2","2","1","76",
"9","80","0","1","0","81",
"10","68","1","0","1","70",
"11","66","0","2","0","68",
"12","74","0","2","0","76",
"13","73","2","2","0","77",
"14","80","0","1","0","81",
"15","101","0","1","0","102",
"16","97","0","1","0","98",
"17","107","0","0","0","107",
"18 to 20","240","2","8","1","251",
"21 to 24","339","3","3","1","346",
"25 & over","4610","14","62","16","4702",
"Total","6560","32","101","24","6717",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
