"Easy Access to Juvenile Populations"
"Table:    Sublette County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1995"

"counts","White","Black","American Indian","Asian","Total",
"0","63","0","0","0","63",
"1","73","0","2","2","77",
"2","67","0","0","0","67",
"3","72","0","0","0","72",
"4","74","0","0","0","74",
"5","70","0","2","0","72",
"6","76","0","0","0","76",
"7","76","0","0","0","76",
"8","77","0","2","0","79",
"9","82","0","0","0","82",
"10","86","0","5","0","91",
"11","104","0","0","0","104",
"12","97","0","0","0","97",
"13","106","0","0","0","106",
"14","93","0","0","0","93",
"15","96","0","0","0","96",
"16","92","0","0","0","92",
"17","83","0","0","0","83",
"18 to 20","159","0","0","0","159",
"21 to 24","190","0","2","0","192",
"25 & over","3642","2","18","2","3664",
"Total","5478","2","31","4","5515",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
