"Easy Access to Juvenile Populations"
"Table:    Campbell County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1997"

"counts","White","Black","American Indian","Asian","Total",
"0","457","0","4","2","463",
"1","490","1","9","4","504",
"2","505","2","3","0","510",
"3","461","0","6","0","467",
"4","496","2","7","0","505",
"5","511","0","11","0","522",
"6","542","0","6","1","549",
"7","548","0","9","0","557",
"8","544","5","5","1","555",
"9","571","0","10","8","589",
"10","571","6","10","5","592",
"11","591","0","8","0","599",
"12","660","0","14","8","682",
"13","651","0","12","3","666",
"14","675","0","9","0","684",
"15","709","1","6","6","722",
"16","676","3","10","1","690",
"17","647","1","15","3","666",
"18 to 20","1306","2","13","0","1321",
"21 to 24","1502","3","22","14","1541",
"25 & over","18473","20","164","57","18714",
"Total","31586","46","353","113","32098",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
