"Easy Access to Juvenile Populations"
"Table:    Natrona County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2002"

"counts","White","Black","American Indian","Asian","Total",
"0","891","25","28","6","950",
"1","824","36","31","8","899",
"2","785","33","20","6","844",
"3","888","26","12","14","940",
"4","779","25","21","6","831",
"5","854","27","17","5","903",
"6","869","14","15","9","907",
"7","917","17","14","8","956",
"8","888","15","18","1","922",
"9","879","15","18","7","919",
"10","947","15","17","6","985",
"11","906","14","14","6","940",
"12","1052","18","18","4","1092",
"13","932","12","15","5","964",
"14","954","14","19","8","995",
"15","977","14","15","9","1015",
"16","1014","10","29","3","1056",
"17","1102","10","19","10","1141",
"18 to 20","2868","57","46","26","2997",
"21 to 24","3741","43","57","33","3874",
"25 & over","42315","370","491","248","43424",
"Total","65382","810","934","428","67554",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
