"Easy Access to Juvenile Populations"
"Table:    Fremont County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2002"

"counts","White","Black","American Indian","Asian","Total",
"0","267","2","177","2","448",
"1","267","1","203","0","471",
"2","316","3","154","1","474",
"3","321","3","200","1","525",
"4","308","3","163","1","475",
"5","299","2","117","0","418",
"6","302","2","165","2","471",
"7","315","2","152","2","471",
"8","373","3","183","1","560",
"9","329","4","160","2","495",
"10","349","1","184","1","535",
"11","378","2","196","4","580",
"12","369","4","157","1","531",
"13","383","2","223","3","611",
"14","376","0","154","3","533",
"15","447","1","170","1","619",
"16","461","2","170","2","635",
"17","472","1","147","1","621",
"18 to 20","1146","6","400","8","1560",
"21 to 24","1185","5","485","16","1691",
"25 & over","19594","39","3567","91","23291",
"Total","28257","88","7527","143","36015",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
