"Easy Access to Juvenile Populations"
"Table:    Niobrara County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2002"

"counts","White","Black","American Indian","Asian","Total",
"0","14","0","0","0","14",
"1","26","1","0","0","27",
"2","15","1","0","0","16",
"3","22","0","0","0","22",
"4","19","0","0","0","19",
"5","29","0","0","0","29",
"6","23","0","0","0","23",
"7","29","0","0","0","29",
"8","16","0","0","0","16",
"9","31","1","0","0","32",
"10","30","0","1","0","31",
"11","37","0","0","0","37",
"12","31","1","0","0","32",
"13","32","0","0","0","32",
"14","27","0","0","0","27",
"15","39","0","0","0","39",
"16","32","0","0","0","32",
"17","42","0","0","0","42",
"18 to 20","73","1","0","0","74",
"21 to 24","62","1","1","0","64",
"25 & over","1643","1","10","2","1656",
"Total","2272","7","12","2","2293",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
