"Easy Access to Juvenile Populations"
"Table:    Fremont County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2010"

"counts","White","Black","American Indian","Asian","Total",
"0","391","7","250","5","653",
"1","393","3","226","1","623",
"2","376","6","238","3","623",
"3","402","5","225","3","635",
"4","383","3","238","6","630",
"5","368","3","227","3","601",
"6","355","3","217","4","579",
"7","354","4","217","2","577",
"8","357","5","193","2","557",
"9","365","7","190","2","564",
"10","343","3","170","0","516",
"11","345","5","175","1","526",
"12","348","6","180","3","537",
"13","351","6","167","4","528",
"14","342","5","175","3","525",
"15","345","1","162","2","510",
"16","356","4","164","4","528",
"17","372","1","183","3","559",
"18 to 20","1079","7","499","8","1593",
"21 to 24","1329","12","563","5","1909",
"25 & over","21770","95","4458","126","26449",
"Total","30724","191","9117","190","40222",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
