"Easy Access to Juvenile Populations"
"Table:    Platte County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1990"

"counts","White","Black","American Indian","Asian","Total",
"0","114","0","0","0","114",
"1","110","0","1","0","111",
"2","113","0","0","0","113",
"3","111","0","0","0","111",
"4","141","0","1","0","142",
"5","142","1","1","1","145",
"6","132","0","0","0","132",
"7","126","0","0","0","126",
"8","145","0","0","0","145",
"9","127","0","0","0","127",
"10","142","1","0","0","143",
"11","153","0","1","0","154",
"12","132","0","0","0","132",
"13","129","0","0","0","129",
"14","129","0","0","0","129",
"15","141","0","0","0","141",
"16","128","0","0","0","128",
"17","126","0","0","0","126",
"18 to 20","239","0","0","2","241",
"21 to 24","270","0","0","0","270",
"25 & over","5244","0","9","1","5254",
"Total","8094","2","13","4","8113",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
