"Easy Access to Juvenile Populations"
"Table:    Crook County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1990"

"counts","White","Black","American Indian","Asian","Total",
"0","99","0","0","0","99",
"1","76","0","1","0","77",
"2","87","0","0","0","87",
"3","82","0","0","0","82",
"4","96","0","0","0","96",
"5","85","0","1","0","86",
"6","104","0","0","0","104",
"7","107","0","0","0","107",
"8","108","0","0","0","108",
"9","110","0","0","0","110",
"10","111","0","2","0","113",
"11","104","0","0","0","104",
"12","109","0","0","0","109",
"13","102","0","0","0","102",
"14","91","0","0","0","91",
"15","90","0","1","0","91",
"16","83","0","0","0","83",
"17","77","0","0","0","77",
"18 to 20","152","0","2","0","154",
"21 to 24","166","0","0","0","166",
"25 & over","3239","0","17","0","3256",
"Total","5278","0","24","0","5302",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
