"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1995"

"counts","White","Black","American Indian","Asian","Total",
"0","145","0","1","0","146",
"1","141","2","5","0","148",
"2","141","0","1","0","142",
"3","154","0","1","0","155",
"4","153","0","1","0","154",
"5","149","2","3","0","154",
"6","177","0","6","0","183",
"7","141","0","1","0","142",
"8","180","0","3","0","183",
"9","200","0","2","0","202",
"10","207","6","1","2","216",
"11","186","0","7","0","193",
"12","205","0","2","0","207",
"13","211","0","0","0","211",
"14","210","0","0","0","210",
"15","224","0","5","0","229",
"16","204","0","0","0","204",
"17","195","0","2","0","197",
"18 to 20","608","7","2","3","620",
"21 to 24","521","0","0","2","523",
"25 & over","8055","6","38","4","8103",
"Total","12407","23","81","11","12522",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
