"Easy Access to Juvenile Populations"
"Table:    Sheridan County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2007"

"counts","White","Black","American Indian","Asian","Total",
"0","351","3","6","1","361",
"1","269","1","10","3","283",
"2","346","2","13","3","364",
"3","306","2","8","3","319",
"4","363","1","6","3","373",
"5","273","2","5","3","283",
"6","309","5","9","0","323",
"7","361","3","5","2","371",
"8","288","0","4","1","293",
"9","282","3","5","1","291",
"10","325","4","10","2","341",
"11","290","4","7","1","302",
"12","318","3","8","0","329",
"13","335","2","3","1","341",
"14","366","1","10","6","383",
"15","341","3","18","2","364",
"16","352","4","19","4","379",
"17","407","4","12","1","424",
"18 to 20","1017","13","26","13","1069",
"21 to 24","1223","13","18","15","1269",
"25 & over","18972","62","219","130","19383",
"Total","27094","135","421","195","27845",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
