"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2013"

"counts","White","Black","American Indian","Asian","Total",
"0","131","4","2","0","137",
"1","141","0","2","0","143",
"2","159","1","1","2","163",
"3","148","2","5","0","155",
"4","151","1","3","0","155",
"5","158","2","0","0","160",
"6","160","3","1","0","164",
"7","171","0","2","2","175",
"8","185","1","0","1","187",
"9","154","4","0","3","161",
"10","168","0","2","2","172",
"11","161","3","0","0","164",
"12","163","1","3","3","170",
"13","172","2","4","2","180",
"14","156","3","1","0","160",
"15","183","2","0","2","187",
"16","188","3","0","2","193",
"17","180","7","2","1","190",
"18 to 20","410","18","6","3","437",
"21 to 24","464","17","15","5","501",
"25 & over","7751","120","117","37","8025",
"Total","11554","194","166","65","11979",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
