"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1994"

"counts","White","Black","American Indian","Asian","Total",
"0","65","0","2","0","67",
"1","78","0","0","0","78",
"2","79","0","3","0","82",
"3","79","0","1","0","80",
"4","85","0","3","0","88",
"5","83","0","0","0","83",
"6","90","0","0","0","90",
"7","96","0","0","0","96",
"8","97","0","0","0","97",
"9","114","0","5","0","119",
"10","113","0","4","0","117",
"11","134","0","2","0","136",
"12","121","0","0","0","121",
"13","133","0","0","0","133",
"14","119","0","0","0","119",
"15","128","0","0","0","128",
"16","107","0","0","0","107",
"17","106","0","2","0","108",
"18 to 20","221","0","14","0","235",
"21 to 24","230","0","5","0","235",
"25 & over","4346","0","27","4","4377",
"Total","6624","0","68","4","6696",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
