"Easy Access to Juvenile Populations"
"Table:    Campbell County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2016"

"counts","White","Black","American Indian","Asian","Total",
"0","700","14","20","9","743",
"1","742","9","13","6","770",
"2","746","13","23","6","788",
"3","712","13","25","9","759",
"4","735","18","14","10","777",
"5","683","12","30","7","732",
"6","839","9","17","8","873",
"7","781","8","18","8","815",
"8","839","9","16","2","866",
"9","804","15","17","2","838",
"10","752","6","16","3","777",
"11","716","4","14","6","740",
"12","747","9","12","5","773",
"13","662","11","18","7","698",
"14","652","7","14","3","676",
"15","675","8","14","4","701",
"16","691","8","23","12","734",
"17","655","4","13","5","677",
"18 to 20","1472","35","35","10","1552",
"21 to 24","2404","38","67","27","2536",
"25 & over","30002","238","473","265","30978",
"Total","47009","488","892","414","48803",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
