"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2012"

"counts","White","Black","American Indian","Asian","Total",
"0","130","2","5","0","137",
"1","104","4","3","0","111",
"2","150","3","3","1","157",
"3","146","2","3","2","153",
"4","138","4","0","3","145",
"5","160","2","4","0","166",
"6","127","1","4","1","133",
"7","122","1","0","0","123",
"8","137","1","0","2","140",
"9","137","0","3","2","142",
"10","146","1","1","1","149",
"11","157","2","2","1","162",
"12","170","2","2","1","175",
"13","150","0","0","2","152",
"14","165","2","4","1","172",
"15","170","3","2","2","177",
"16","155","3","2","1","161",
"17","143","3","3","0","149",
"18 to 20","636","21","11","5","673",
"21 to 24","761","20","11","4","796",
"25 & over","9247","107","82","47","9483",
"Total","13251","184","145","76","13656",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
