"Easy Access to Juvenile Populations"
"Table:    Campbell County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2013"

"counts","White","Black","American Indian","Asian","Total",
"0","677","13","37","7","734",
"1","736","16","15","8","775",
"2","681","13","24","4","722",
"3","846","8","16","9","879",
"4","765","6","20","4","795",
"5","838","10","13","1","862",
"6","797","11","21","2","831",
"7","755","5","14","4","778",
"8","732","5","14","4","755",
"9","748","9","12","2","771",
"10","673","8","18","7","706",
"11","650","11","13","2","676",
"12","685","10","11","5","711",
"13","708","8","21","8","745",
"14","671","4","12","6","693",
"15","690","9","15","2","716",
"16","627","7","16","2","652",
"17","633","8","9","5","655",
"18 to 20","1562","56","55","11","1684",
"21 to 24","2636","53","56","27","2772",
"25 & over","29187","323","456","238","30204",
"Total","46297","593","868","358","48116",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
