"Easy Access to Juvenile Populations"
"Table:    Sheridan County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2000"

"counts","White","Black","American Indian","Asian","Total",
"0","290","3","6","1","300",
"1","244","2","6","3","255",
"2","285","1","5","0","291",
"3","295","2","2","0","299",
"4","253","0","7","1","261",
"5","277","1","6","3","287",
"6","313","2","11","1","327",
"7","357","2","5","1","365",
"8","307","3","10","2","322",
"9","323","2","5","3","333",
"10","354","2","5","2","363",
"11","354","0","6","1","361",
"12","377","2","8","1","388",
"13","370","3","8","1","382",
"14","406","0","15","8","429",
"15","482","2","12","3","499",
"16","459","3","10","5","477",
"17","458","1","8","4","471",
"18 to 20","1063","10","26","3","1102",
"21 to 24","999","3","22","9","1033",
"25 & over","17715","29","205","90","18039",
"Total","25981","73","388","142","26584",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
