"Easy Access to Juvenile Populations"
"Table:    Albany County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2006"

"counts","White","Black","American Indian","Asian","Total",
"0","383","8","6","8","405",
"1","321","10","4","18","353",
"2","302","13","5","5","325",
"3","330","11","5","8","354",
"4","278","9","8","12","307",
"5","300","7","9","9","325",
"6","254","9","5","7","275",
"7","237","7","5","10","259",
"8","281","11","7","6","305",
"9","279","4","3","16","302",
"10","269","8","7","4","288",
"11","260","7","3","8","278",
"12","254","6","3","2","265",
"13","294","6","3","9","312",
"14","258","5","6","4","273",
"15","290","6","3","5","304",
"16","317","5","7","2","331",
"17","273","11","5","4","293",
"18 to 20","4404","76","40","87","4607",
"21 to 24","5937","94","60","197","6288",
"25 & over","16640","202","177","482","17501",
"Total","32161","515","371","903","33950",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
