"Easy Access to Juvenile Populations"
"Table:    Albany County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2010"

"counts","White","Black","American Indian","Asian","Total",
"0","406","10","5","13","434",
"1","396","13","5","13","427",
"2","379","16","7","12","414",
"3","374","14","7","7","402",
"4","337","12","8","10","367",
"5","326","8","7","9","350",
"6","302","10","5","9","326",
"7","291","8","4","7","310",
"8","284","9","8","10","311",
"9","289","8","2","8","307",
"10","263","10","6","5","284",
"11","240","8","4","7","259",
"12","269","10","1","9","289",
"13","294","6","2","12","314",
"14","282","4","3","9","298",
"15","298","5","4","6","313",
"16","294","6","3","8","311",
"17","305","12","7","7","331",
"18 to 20","4379","86","34","113","4612",
"21 to 24","5501","144","93","252","5990",
"25 & over","18724","224","205","626","19779",
"Total","34233","623","420","1152","36428",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
