"Easy Access to Juvenile Populations"
"Table:    Laramie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2012"

"counts","White","Black","American Indian","Asian","Total",
"0","1114","76","27","19","1236",
"1","1157","72","16","16","1261",
"2","1179","60","23","19","1281",
"3","1187","64","16","26","1293",
"4","1274","69","24","27","1394",
"5","1267","61","19","17","1364",
"6","1199","59","28","21","1307",
"7","1180","48","26","27","1281",
"8","1200","42","22","32","1296",
"9","1145","52","26","22","1245",
"10","1121","34","22","19","1196",
"11","1092","52","23","21","1188",
"12","1127","41","20","12","1200",
"13","1113","54","30","14","1211",
"14","1069","48","26","19","1162",
"15","1081","46","14","11","1152",
"16","1059","49","18","24","1150",
"17","1056","66","15","23","1160",
"18 to 20","3328","269","60","71","3728",
"21 to 24","5105","366","90","136","5697",
"25 & over","59413","1866","751","953","62983",
"Total","88466","3494","1296","1529","94785",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
