"Easy Access to Juvenile Populations: County Comparisons"
"Table:    Race by County in Wyoming"

"Selecting:"
"Year = 1994"    
"Age = 18 to 20"    

"counts","White","Black","American Indian","Asian","Total",
"All Counties","21111","290","533","151","22085",
"Albany County","3982","57","25","44","4108",
"Big Horn County","358","0","7","0","365",
"Campbell County","1141","1","11","0","1153",
"Carbon County","546","5","11","3","565",
"Converse County","371","0","5","0","376",
"Crook County","181","0","2","0","183",
"Fremont County","972","2","333","2","1309",
"Goshen County","576","6","4","3","589",
"Hot Springs County","137","1","1","0","139",
"Johnson County","200","0","0","0","200",
"Laramie County","3085","135","43","47","3310",
"Lincoln County","471","1","6","0","478",
"Natrona County","2901","51","26","17","2995",
"Niobrara County","69","1","0","0","70",
"Park County","1337","0","12","12","1361",
"Platte County","250","0","0","1","251",
"Sheridan County","970","11","12","0","993",
"Sublette County","153","0","0","0","153",
"Sweetwater County","1774","17","12","16","1819",
"Teton County","390","1","4","0","395",
"Uinta County","760","0","4","6","770",
"Washakie County","266","1","1","0","268",
"Weston County","221","0","14","0","235",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2018). "
"Easy Access to Juvenile Populations: 1990-2017. Online."
"Available: https://www.ojjdp.gov/ojstatbb/ezapop/"
