"Easy Access to Juvenile Populations: County Comparisons"
"Table:    Race by County in Wyoming"

"Selecting:"
"Year = 1998"    
"Age = 18 to 20"    

"counts","White","Black","American Indian","Asian","Total",
"All Counties","22829","372","705","163","24069",
"Albany County","4070","73","42","36","4221",
"Big Horn County","429","0","7","0","436",
"Campbell County","1369","4","18","0","1391",
"Carbon County","577","8","16","4","605",
"Converse County","401","0","6","0","407",
"Crook County","222","0","3","0","225",
"Fremont County","1125","2","421","2","1550",
"Goshen County","658","5","6","6","675",
"Hot Springs County","158","1","4","0","163",
"Johnson County","209","0","0","0","209",
"Laramie County","3114","180","50","48","3392",
"Lincoln County","541","4","6","0","551",
"Natrona County","3194","56","41","21","3312",
"Niobrara County","80","1","0","0","81",
"Park County","1345","0","15","14","1374",
"Platte County","287","0","0","1","288",
"Sheridan County","1052","17","16","0","1085",
"Sublette County","169","0","0","0","169",
"Sweetwater County","1929","19","27","26","2001",
"Teton County","474","1","6","0","481",
"Uinta County","876","0","5","5","886",
"Washakie County","284","1","1","0","286",
"Weston County","266","0","15","0","281",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2018). "
"Easy Access to Juvenile Populations: 1990-2017. Online."
"Available: https://www.ojjdp.gov/ojstatbb/ezapop/"
