"Easy Access to Juvenile Populations: County Comparisons"
"Table:    Race by County in Wyoming"

"Selecting:"
"Year = 2017"    
"Age = 18 to 20"    

"counts","White","Black","American Indian","Asian","Total",
"All Counties","19893","565","791","427","21676",
"Albany County","3493","80","22","203","3798",
"Big Horn County","385","4","1","2","392",
"Campbell County","1431","28","36","10","1505",
"Carbon County","434","6","12","8","460",
"Converse County","401","4","5","2","412",
"Crook County","169","2","4","0","175",
"Fremont County","924","11","444","12","1391",
"Goshen County","590","13","6","4","613",
"Hot Springs County","119","1","2","1","123",
"Johnson County","216","1","3","1","221",
"Laramie County","3056","203","56","48","3363",
"Lincoln County","591","7","8","5","611",
"Natrona County","2389","86","52","26","2553",
"Niobrara County","72","3","1","0","76",
"Park County","1060","26","27","33","1146",
"Platte County","218","2","1","5","226",
"Sheridan County","1023","27","29","14","1093",
"Sublette County","259","5","8","2","274",
"Sweetwater County","1534","34","38","29","1635",
"Teton County","449","3","7","9","468",
"Uinta County","665","11","13","6","695",
"Washakie County","233","3","11","6","253",
"Weston County","182","5","5","1","193",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2018). "
"Easy Access to Juvenile Populations: 1990-2017. Online."
"Available: https://www.ojjdp.gov/ojstatbb/ezapop/"
