"Easy Access to Juvenile Populations: County Comparisons"
"Table:    Race by County in Wyoming"

"Selecting:"
"Year = 1992"    
"Age = 18 to 20"    

"counts","White","Black","American Indian","Asian","Total",
"All Counties","19980","324","527","162","20993",
"Albany County","3877","59","24","50","4010",
"Big Horn County","335","0","5","0","340",
"Campbell County","1074","1","13","0","1088",
"Carbon County","532","5","9","4","550",
"Converse County","362","0","6","0","368",
"Crook County","166","0","2","0","168",
"Fremont County","893","3","334","2","1232",
"Goshen County","540","5","2","4","551",
"Hot Springs County","129","2","4","0","135",
"Johnson County","202","0","0","0","202",
"Laramie County","2974","153","40","48","3215",
"Lincoln County","433","1","5","0","439",
"Natrona County","2697","62","25","15","2799",
"Niobrara County","67","2","0","0","69",
"Park County","1212","0","13","14","1239",
"Platte County","241","0","0","2","243",
"Sheridan County","930","11","12","0","953",
"Sublette County","143","0","0","0","143",
"Sweetwater County","1659","17","10","17","1703",
"Teton County","349","2","6","0","357",
"Uinta County","696","0","3","6","705",
"Washakie County","264","1","1","0","266",
"Weston County","205","0","13","0","218",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2018). "
"Easy Access to Juvenile Populations: 1990-2017. Online."
"Available: https://www.ojjdp.gov/ojstatbb/ezapop/"
