"Easy Access to Juvenile Populations: County Comparisons"
"Table:    Race by County in Wyoming"

"Selecting:"
"Year = 1999"    
"Age = 18 to 20"    

"counts","White","Black","American Indian","Asian","Total",
"All Counties","22822","364","740","194","24120",
"Albany County","4041","66","45","38","4190",
"Big Horn County","428","0","7","0","435",
"Campbell County","1403","2","15","0","1420",
"Carbon County","572","10","16","4","602",
"Converse County","401","0","6","0","407",
"Crook County","225","0","3","0","228",
"Fremont County","1136","4","451","4","1595",
"Goshen County","655","4","5","6","670",
"Hot Springs County","156","1","3","0","160",
"Johnson County","207","0","0","0","207",
"Laramie County","3094","197","53","57","3401",
"Lincoln County","553","2","7","0","562",
"Natrona County","3200","44","42","24","3310",
"Niobrara County","81","1","0","0","82",
"Park County","1325","0","16","20","1361",
"Platte County","286","0","0","1","287",
"Sheridan County","1054","14","18","0","1086",
"Sublette County","164","0","0","0","164",
"Sweetwater County","1922","18","22","35","1997",
"Teton County","494","1","6","0","501",
"Uinta County","883","0","8","5","896",
"Washakie County","278","0","1","0","279",
"Weston County","264","0","16","0","280",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2018). "
"Easy Access to Juvenile Populations: 1990-2017. Online."
"Available: https://www.ojjdp.gov/ojstatbb/ezapop/"
