"Easy Access to Juvenile Populations: County Comparisons"
"Table:    Race by County in Wyoming"

"Selecting:"
"Year = 1996"    
"Age = 18 to 20"    

"counts","White","Black","American Indian","Asian","Total",
"All Counties","22019","307","596","163","23085",
"Albany County","4016","60","33","43","4152",
"Big Horn County","396","0","6","0","402",
"Campbell County","1263","3","13","0","1279",
"Carbon County","571","8","13","3","595",
"Converse County","393","0","6","0","399",
"Crook County","203","0","3","0","206",
"Fremont County","1051","2","364","2","1419",
"Goshen County","627","6","4","5","642",
"Hot Springs County","142","1","2","0","145",
"Johnson County","211","0","0","0","211",
"Laramie County","3127","146","42","49","3364",
"Lincoln County","515","3","6","0","524",
"Natrona County","3023","48","36","20","3127",
"Niobrara County","76","1","0","0","77",
"Park County","1369","0","14","13","1396",
"Platte County","269","0","0","1","270",
"Sheridan County","1021","12","13","0","1046",
"Sublette County","158","0","0","0","158",
"Sweetwater County","1825","15","15","22","1877",
"Teton County","428","1","6","0","435",
"Uinta County","815","0","4","5","824",
"Washakie County","273","1","1","0","275",
"Weston County","247","0","15","0","262",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2018). "
"Easy Access to Juvenile Populations: 1990-2017. Online."
"Available: https://www.ojjdp.gov/ojstatbb/ezapop/"
