"Easy Access to Juvenile Populations: County Comparisons"
"Table:    Race by County in Wyoming"

"Selecting:"
"Year = 2010"    
"Age = 18 to 20"    

"counts","White","Black","American Indian","Asian","Total",
"All Counties","22575","561","860","336","24332",
"Albany County","4374","85","33","113","4605",
"Big Horn County","359","7","6","1","373",
"Campbell County","1670","31","45","16","1762",
"Carbon County","437","9","6","3","455",
"Converse County","451","3","2","0","456",
"Crook County","204","2","1","0","207",
"Fremont County","1077","7","498","9","1591",
"Goshen County","691","13","10","5","719",
"Hot Springs County","115","1","4","1","121",
"Johnson County","221","1","5","2","229",
"Laramie County","3368","223","56","68","3715",
"Lincoln County","505","2","4","1","512",
"Natrona County","2992","70","61","29","3152",
"Niobrara County","51","0","0","0","51",
"Park County","1240","20","20","28","1308",
"Platte County","237","1","2","4","244",
"Sheridan County","1044","17","31","16","1108",
"Sublette County","283","2","8","3","296",
"Sweetwater County","1689","37","33","21","1780",
"Teton County","432","10","6","9","457",
"Uinta County","700","13","18","4","735",
"Washakie County","235","4","6","2","247",
"Weston County","200","3","5","1","209",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2018). "
"Easy Access to Juvenile Populations: 1990-2017. Online."
"Available: https://www.ojjdp.gov/ojstatbb/ezapop/"
