"Easy Access to Juvenile Populations: County Comparisons"
"Table:    Race by County in Wyoming"

"Selecting:"
"Year = 2001"    
"Age = 18 to 20"    

"counts","White","Black","American Indian","Asian","Total",
"All Counties","23290","401","724","240","24655",
"Albany County","4287","62","46","69","4464",
"Big Horn County","422","0","5","1","428",
"Campbell County","1504","7","22","5","1538",
"Carbon County","559","7","9","4","579",
"Converse County","450","1","6","3","460",
"Crook County","226","1","3","0","230",
"Fremont County","1141","4","424","6","1575",
"Goshen County","616","5","7","5","633",
"Hot Springs County","152","0","5","1","158",
"Johnson County","258","0","3","3","264",
"Laramie County","3193","228","46","70","3537",
"Lincoln County","588","1","5","3","597",
"Natrona County","3074","46","45","23","3188",
"Niobrara County","80","1","0","0","81",
"Park County","1284","1","13","12","1310",
"Platte County","293","3","4","2","302",
"Sheridan County","1075","9","24","2","1110",
"Sublette County","185","1","0","0","186",
"Sweetwater County","1909","19","19","25","1972",
"Teton County","537","1","3","4","545",
"Uinta County","900","2","18","2","922",
"Washakie County","295","2","3","0","300",
"Weston County","262","0","14","0","276",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2018). "
"Easy Access to Juvenile Populations: 1990-2017. Online."
"Available: https://www.ojjdp.gov/ojstatbb/ezapop/"
