"Easy Access to Juvenile Populations: County Comparisons"
"Table:    Race by County in Wyoming"

"Selecting:"
"Year = 2014"    
"Age = 18 to 20"    

"counts","White","Black","American Indian","Asian","Total",
"All Counties","20823","781","802","435","22841",
"Albany County","3692","73","28","173","3966",
"Big Horn County","400","13","5","6","424",
"Campbell County","1481","47","42","9","1579",
"Carbon County","423","19","16","5","463",
"Converse County","438","10","6","3","457",
"Crook County","227","10","3","5","245",
"Fremont County","948","22","417","10","1397",
"Goshen County","526","25","9","3","563",
"Hot Springs County","112","5","4","2","123",
"Johnson County","263","8","4","1","276",
"Laramie County","3183","223","50","67","3523",
"Lincoln County","596","25","13","5","639",
"Natrona County","2649","99","55","29","2832",
"Niobrara County","66","1","0","1","68",
"Park County","1141","40","31","30","1242",
"Platte County","240","5","3","6","254",
"Sheridan County","988","26","32","19","1065",
"Sublette County","278","11","11","3","303",
"Sweetwater County","1573","54","33","33","1693",
"Teton County","472","30","5","11","518",
"Uinta County","683","19","14","6","722",
"Washakie County","239","7","13","4","263",
"Weston County","205","9","8","4","226",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2018). "
"Easy Access to Juvenile Populations: 1990-2017. Online."
"Available: https://www.ojjdp.gov/ojstatbb/ezapop/"
