"Easy Access to Juvenile Populations"
"Table:    Campbell County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1990"

"counts","White","Black","American Indian","Asian","Total",
"0","494","0","9","2","505",
"1","505","3","10","2","520",
"2","516","1","7","0","524",
"3","546","0","6","0","552",
"4","595","1","8","0","604",
"5","632","0","11","0","643",
"6","630","0","4","1","635",
"7","652","0","12","0","664",
"8","619","1","6","1","627",
"9","639","0","13","7","659",
"10","681","6","10","6","703",
"11","584","0","7","0","591",
"12","605","0","14","1","620",
"13","578","0","7","3","588",
"14","546","0","3","0","549",
"15","531","1","5","5","542",
"16","501","4","5","2","512",
"17","493","2","8","2","505",
"18 to 20","1001","1","14","0","1016",
"21 to 24","1120","2","29","5","1156",
"25 & over","16486","11","149","42","16688",
"Total","28954","33","337","79","29403",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
