"Easy Access to Juvenile Populations"
"Table:    Uinta County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1995"

"counts","White","Black","American Indian","Asian","Total",
"0","324","1","1","0","326",
"1","352","2","2","2","358",
"2","329","0","2","0","331",
"3","326","0","0","3","329",
"4","365","2","2","3","372",
"5","360","6","3","1","370",
"6","396","3","1","3","403",
"7","360","0","6","3","369",
"8","376","2","1","0","379",
"9","403","0","2","3","408",
"10","455","4","6","5","470",
"11","429","0","4","0","433",
"12","475","0","4","0","479",
"13","474","0","4","2","480",
"14","473","0","5","0","478",
"15","461","1","4","0","466",
"16","465","0","4","3","472",
"17","425","0","3","1","429",
"18 to 20","789","0","4","6","799",
"21 to 24","829","0","12","0","841",
"25 & over","10794","5","66","27","10892",
"Total","19660","26","136","62","19884",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
