"Easy Access to Juvenile Populations"
"Table:    Fremont County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2007"

"counts","White","Black","American Indian","Asian","Total",
"0","309","4","298","2","613",
"1","309","1","259","0","569",
"2","291","6","241","3","541",
"3","338","7","205","1","551",
"4","321","4","241","5","571",
"5","353","3","108","2","466",
"6","337","2","204","4","547",
"7","371","7","130","2","510",
"8","353","3","205","2","563",
"9","321","4","183","2","510",
"10","290","3","135","0","428",
"11","328","3","152","2","485",
"12","324","3","149","2","478",
"13","400","2","216","2","620",
"14","323","5","180","5","513",
"15","381","0","198","2","581",
"16","390","4","167","4","565",
"17","400","1","145","0","546",
"18 to 20","1059","4","475","7","1545",
"21 to 24","1292","9","522","5","1828",
"25 & over","20853","64","4092","93","25102",
"Total","29343","139","8505","145","38132",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
