"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2001"

"counts","White","Black","American Indian","Asian","Total",
"0","66","0","2","0","68",
"1","53","1","3","0","57",
"2","67","0","3","0","70",
"3","66","0","1","0","67",
"4","72","0","2","0","74",
"5","63","0","0","0","63",
"6","56","0","2","1","59",
"7","64","0","0","0","64",
"8","72","0","1","1","74",
"9","69","0","2","0","71",
"10","71","0","1","0","72",
"11","88","1","2","0","91",
"12","97","1","0","0","98",
"13","100","0","1","1","102",
"14","112","0","2","0","114",
"15","104","0","2","0","106",
"16","124","0","1","0","125",
"17","120","1","2","0","123",
"18 to 20","262","0","14","0","276",
"21 to 24","228","1","6","0","235",
"25 & over","4420","4","43","11","4478",
"Total","6374","9","90","14","6487",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
