"Easy Access to Juvenile Populations"
"Table:    Uinta County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1993"

"counts","White","Black","American Indian","Asian","Total",
"0","332","1","1","0","334",
"1","367","2","2","1","372",
"2","339","0","2","0","341",
"3","348","0","0","3","351",
"4","369","2","2","3","376",
"5","367","4","0","1","372",
"6","422","2","2","3","429",
"7","402","0","6","4","412",
"8","420","1","2","0","423",
"9","433","0","2","5","440",
"10","477","3","6","6","492",
"11","467","0","4","0","471",
"12","476","0","4","0","480",
"13","485","0","4","2","491",
"14","460","0","5","0","465",
"15","433","1","7","0","441",
"16","439","0","3","2","444",
"17","385","0","2","1","388",
"18 to 20","726","0","2","7","735",
"21 to 24","775","0","12","0","787",
"25 & over","10438","6","66","27","10537",
"Total","19360","22","134","65","19581",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
