"Easy Access to Juvenile Populations"
"Table:    Carbon County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1990"

"counts","White","Black","American Indian","Asian","Total",
"0","203","0","0","1","204",
"1","222","0","3","1","226",
"2","222","3","0","0","225",
"3","224","0","5","0","229",
"4","260","0","0","0","260",
"5","289","2","7","0","298",
"6","288","1","1","0","290",
"7","292","1","0","2","295",
"8","264","3","7","2","276",
"9","287","1","0","4","292",
"10","315","3","3","3","324",
"11","303","2","5","0","310",
"12","311","3","0","1","315",
"13","275","0","0","0","275",
"14","290","0","0","3","293",
"15","270","1","0","2","273",
"16","264","0","0","2","266",
"17","282","0","1","2","285",
"18 to 20","542","5","7","2","556",
"21 to 24","659","2","11","4","676",
"25 & over","10265","58","78","39","10440",
"Total","16327","85","128","68","16608",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
