"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2000"

"counts","White","Black","American Indian","Asian","Total",
"0","55","0","2","0","57",
"1","75","1","3","0","79",
"2","66","0","3","0","69",
"3","77","0","1","0","78",
"4","61","0","2","0","63",
"5","54","0","0","0","54",
"6","74","0","2","1","77",
"7","76","0","0","0","76",
"8","70","0","1","1","72",
"9","72","0","2","0","74",
"10","88","0","1","0","89",
"11","104","1","2","1","108",
"12","89","1","0","0","90",
"13","117","0","0","1","118",
"14","101","0","2","0","103",
"15","124","0","1","0","125",
"16","126","0","1","0","127",
"17","128","1","2","0","131",
"18 to 20","248","0","14","0","262",
"21 to 24","217","1","7","0","225",
"25 & over","4492","4","43","11","4550",
"Total","6514","9","89","15","6627",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
